buy_hi_coef,buy_lo_extra,sell_m_coef,sell_c_coef,trend_1w,regime
0.29588982462882996,0.0,0.0,0.3231585919857025,-0.24556022882461548,sideways
0.3353213369846344,0.0,0.0,0.24208953976631165,-0.4660983681678772,sideways
0.26060259342193604,0.0,0.0,0.2883078455924988,-0.14862477779388428,sideways
0.26297497749328613,0.0,0.0,0.2885246276855469,-0.3212016522884369,sideways
0.26434051990509033,0.0,0.0,0.264739453792572,-0.4686301350593567,sideways
0.26976123452186584,0.0,0.0,0.22818082571029663,-0.7207362651824951,bear
0.2579087018966675,0.0,0.0,0.27006444334983826,-0.508987545967102,bear
0.2666853666305542,0.0,0.0,0.23640906810760498,-0.6773015260696411,bear
0.2394757866859436,0.0,0.0,0.255141943693161,-0.549612820148468,bear
0.2330675721168518,0.0,0.0,0.22587978839874268,-0.5901039242744446,bear
0.22234664857387543,0.0,0.0,0.2299724817276001,-0.5839055180549622,bear
0.236641526222229,0.0,0.0,0.2322477400302887,-0.5677029490470886,bear
0.21667397022247314,0.0,0.0,0.2597779631614685,-0.5219838619232178,bear
0.23015820980072021,0.0,0.0,0.26049894094467163,-0.4680424928665161,sideways
0.2565591335296631,0.0,0.0,0.2676071524620056,-0.40344080328941345,sideways
0.2623428702354431,0.0,0.0,0.27193939685821533,-0.4223729074001312,sideways
0.23038145899772644,0.0,0.0,0.32155489921569824,-0.3447328805923462,sideways
0.27260640263557434,0.0,0.0,0.31345194578170776,-0.2793232202529907,sideways
0.3133389353752136,0.0,0.0,0.27453234791755676,0.15481413900852203,sideways
0.35713517665863037,0.0,0.0,0.2780590057373047,0.6890891194343567,bull
0.3811246454715729,0.0,0.0,0.28086361289024353,1.5923715829849243,bull
0.40284571051597595,0.0,0.0,0.29262983798980713,1.229960322380066,bull
0.4198075830936432,0.005782242864370346,0.0,0.2919016182422638,1.4231280088424683,bull
0.46211981773376465,0.040688663721084595,0.0,0.2743425667285919,1.0389102697372437,bull
0.42624643445014954,0.011266566812992096,0.0,0.2403171956539154,1.1421644687652588,bull
0.43190470337867737,0.03760775923728943,0.0,0.2669629454612732,1.393683910369873,bull
0.39933082461357117,0.0,0.0,0.24472182989120483,1.140804409980774,bull
0.40682435035705566,0.00929918885231018,0.0,0.23803389072418213,1.1968916654586792,bull
0.4007023870944977,0.01930021494626999,0.0,0.2387813925743103,1.3134936094284058,bull
0.3893296718597412,0.012716878205537796,0.0,0.2646508514881134,1.4407316446304321,bull
0.3796052634716034,0.0008852556347846985,0.0,0.2580203413963318,1.2404803037643433,bull
0.3775659203529358,0.004792455583810806,0.0,0.27381813526153564,1.1769099235534668,bull
0.37149590253829956,0.0,0.0,0.26806533336639404,1.3421471118927002,bull
0.3743204176425934,0.0,0.0,0.268934428691864,1.2216148376464844,bull
0.3648128807544708,0.0,0.0,0.2733016610145569,1.335808515548706,bull
0.31731313467025757,0.0,0.0,0.2837836742401123,1.4327219724655151,bull
0.2369495928287506,0.0,0.0,0.2868392765522003,1.1910451650619507,bull
0.17685124278068542,0.0,0.0,0.2552289366722107,1.6980037689208984,bull
0.20374953746795654,0.0,0.0,0.2746032476425171,1.4704376459121704,bull
0.1747557371854782,0.0,0.0,0.273067444562912,1.5287045240402222,bull
0.17915984988212585,0.0,0.0,0.26142388582229614,1.6443816423416138,bull
0.20034551620483398,0.0,0.0,0.258940726518631,1.7472478151321411,bull
0.2435821145772934,0.0,0.0,0.3099823296070099,0.7990862131118774,bull
0.24736273288726807,0.0,0.0,0.2518528699874878,1.779431939125061,bull
0.19299566745758057,0.0,0.0,0.26273372769355774,1.5599068403244019,bull
0.13128799200057983,0.0,0.0,0.2698054313659668,1.579634189605713,bull
0.1979423463344574,0.0,0.0,0.2866174280643463,1.3975632190704346,bull
0.07155656814575195,0.0,0.0,0.2579248249530792,2.617480754852295,bull
0.054823704063892365,0.012578204274177551,0.0,0.28189411759376526,2.7653017044067383,bull
0.04963323846459389,0.012025047093629837,0.0,0.2809533178806305,2.3345673084259033,bull
0.05940404534339905,0.02173479273915291,0.0,0.28273463249206543,2.0512373447418213,bull
0.08050784468650818,0.025971271097660065,0.0,0.26940086483955383,2.1285436153411865,bull
0.08046679198741913,0.041282378137111664,0.0,0.28048795461654663,1.9016304016113281,bull
0.08823884278535843,0.027683038264513016,0.0,0.29538267850875854,1.6538549661636353,bull
0.10416657477617264,0.019254080951213837,0.0,0.27819591760635376,1.7849324941635132,bull
0.08031599223613739,0.0178668275475502,0.0,0.29085955023765564,1.6899523735046387,bull
0.09793888032436371,0.008250638842582703,0.0,0.2862415611743927,1.7204458713531494,bull
0.09964457154273987,0.017288148403167725,0.0,0.2911537289619446,1.6686573028564453,bull
0.1398158073425293,0.009065063670277596,0.0,0.29808586835861206,1.54749596118927,bull
0.1590999811887741,0.0,0.0,0.3106865882873535,1.3500652313232422,bull
0.16087567806243896,0.0,0.0,0.3000986576080322,1.4200024604797363,bull
0.17746257781982422,0.0,0.0,0.3167285621166229,0.9770039319992065,bull
0.17065918445587158,0.0,0.0,0.3287072777748108,0.8010756373405457,bull
0.17245163023471832,0.0,0.0,0.3217187523841858,0.8972611427307129,bull
0.1817399561405182,0.0,0.0,0.3213375508785248,0.9066986441612244,bull
0.1895255595445633,0.0,0.0,0.31448477506637573,1.0625935792922974,bull
0.3085414171218872,0.0,0.0,0.3150850534439087,1.0051109790802002,bull
0.32821741700172424,0.0,0.01716039329767227,0.22837293148040771,-0.2870670557022095,sideways
0.2006690502166748,0.0,0.0,0.0,-2.206728458404541,bear
0.18299192190170288,0.0,0.0,0.0,-2.559075117111206,bear
0.15987645089626312,0.0,0.0,0.0,-3.1803996562957764,bear
0.12990465760231018,0.0,0.0,0.0,-3.3534600734710693,bear
0.14390328526496887,0.0,0.0,0.0,-3.2091057300567627,bear
0.18134357035160065,0.0,0.0,0.0,-2.82269549369812,bear
0.19263328611850739,0.0,0.0,0.0,-2.733017683029175,bear
0.2008894383907318,0.0,0.0,0.0,-2.830789804458618,bear
0.21812231838703156,0.0,0.0,0.0,-2.376464605331421,bear
0.21903762221336365,0.0,0.0,0.0,-2.599644660949707,bear
0.2273261845111847,0.0,0.0,0.0,-2.5715980529785156,bear
0.23930709064006805,0.0,0.0,0.0,-2.119044542312622,bear
0.24254892766475677,0.0,0.0,0.0,-2.0603725910186768,bear
0.24316538870334625,0.0,0.0,0.0,-2.0572924613952637,bear
0.25680434703826904,0.0,0.0,0.0,-1.919991135597229,bear
